"City","Date","schoolhols","school.hols"
"6107","Canberra",2006-02-02,"1","4"
"6108","Darwin",2006-02-02,"0","0"
"6109","Hobart",2006-02-02,"1","4"
"6110","Melbourne",2006-02-02,"0","0"
"6111","Perth",2006-02-02,"0","0"
"6112","Sydney",2006-02-02,"0","0"
"6113","Adelaide",2006-02-03,"0","0"
"6114","Brisbane",2006-02-03,"0","0"
"6115","Canberra",2006-02-03,"0","0"
"6116","Darwin",2006-02-03,"0","0"
"6117","Hobart",2006-02-03,"1","4"
"6118","Melbourne",2006-02-03,"0","0"
"6119","Perth",2006-02-03,"0","0"
"6120","Sydney",2006-02-03,"0","0"
"6121","Adelaide",2006-02-04,"0","0"
"6122","Brisbane",2006-02-04,"0","0"
"6123","Canberra",2006-02-04,"0","0"
"6124","Darwin",2006-02-04,"0","0"
"6125","Hobart",2006-02-04,"1","4"
"6126","Melbourne",2006-02-04,"0","0"
"6127","Perth",2006-02-04,"0","0"
"6128","Sydney",2006-02-04,"0","0"
"6129","Adelaide",2006-02-05,"0","0"
"6130","Brisbane",2006-02-05,"0","0"
"6131","Canberra",2006-02-05,"0","0"
"6132","Darwin",2006-02-05,"0","0"
"6133","Hobart",2006-02-05,"1","4"
"6134","Melbourne",2006-02-05,"0","0"
"6135","Perth",2006-02-05,"0","0"
"6136","Sydney",2006-02-05,"0","0"
"6137","Adelaide",2006-02-06,"0","0"
"6138","Brisbane",2006-02-06,"0","0"
"6139","Canberra",2006-02-06,"0","0"
"6140","Darwin",2006-02-06,"0","0"
"6141","Hobart",2006-02-06,"1","4"
"6142","Melbourne",2006-02-06,"0","0"
"6143","Perth",2006-02-06,"0","0"
"6144","Sydney",2006-02-06,"0","0"
"6145","Adelaide",2006-02-07,"0","0"
"6146","Brisbane",2006-02-07,"0","0"
"6147","Canberra",2006-02-07,"0","0"
"6148","Darwin",2006-02-07,"0","0"
"6149","Hobart",2006-02-07,"1","4"
"6150","Melbourne",2006-02-07,"0","0"
"6151","Perth",2006-02-07,"0","0"
"6152","Sydney",2006-02-07,"0","0"
"6153","Adelaide",2006-02-08,"0","0"
"6154","Brisbane",2006-02-08,"0","0"
"6155","Canberra",2006-02-08,"0","0"
"6156","Darwin",2006-02-08,"0","0"
"6157","Hobart",2006-02-08,"1","4"
"6158","Melbourne",2006-02-08,"0","0"
"6159","Perth",2006-02-08,"0","0"
"6160","Sydney",2006-02-08,"0","0"
"6161","Adelaide",2006-02-09,"0","0"
"6162","Brisbane",2006-02-09,"0","0"
"6163","Canberra",2006-02-09,"0","0"
"6164","Darwin",2006-02-09,"0","0"
"6165","Hobart",2006-02-09,"1","4"
"6166","Melbourne",2006-02-09,"0","0"
"6167","Perth",2006-02-09,"0","0"
"6168","Sydney",2006-02-09,"0","0"
"6169","Adelaide",2006-02-10,"0","0"
"6170","Brisbane",2006-02-10,"0","0"
"6171","Canberra",2006-02-10,"0","0"
"6172","Darwin",2006-02-10,"0","0"
"6173","Hobart",2006-02-10,"1","4"
"6174","Melbourne",2006-02-10,"0","0"
"6175","Perth",2006-02-10,"0","0"
"6176","Sydney",2006-02-10,"0","0"
"6177","Adelaide",2006-02-11,"0","0"
"6178","Brisbane",2006-02-11,"0","0"
"6179","Canberra",2006-02-11,"0","0"
"6180","Darwin",2006-02-11,"0","0"
"6181","Hobart",2006-02-11,"1","4"
"6182","Melbourne",2006-02-11,"0","0"
"6183","Perth",2006-02-11,"0","0"
"6184","Sydney",2006-02-11,"0","0"
"6185","Adelaide",2006-02-12,"0","0"
"6186","Brisbane",2006-02-12,"0","0"
"6187","Canberra",2006-02-12,"0","0"
"6188","Darwin",2006-02-12,"0","0"
"6189","Hobart",2006-02-12,"1","4"
"6190","Melbourne",2006-02-12,"0","0"
"6191","Perth",2006-02-12,"0","0"
"6192","Sydney",2006-02-12,"0","0"
"6193","Adelaide",2006-02-13,"0","0"
"6194","Brisbane",2006-02-13,"0","0"
"6195","Canberra",2006-02-13,"0","0"
"6196","Darwin",2006-02-13,"0","0"
"6197","Hobart",2006-02-13,"1","4"
"6198","Melbourne",2006-02-13,"0","0"
"6199","Perth",2006-02-13,"0","0"
"6200","Sydney",2006-02-13,"0","0"
"6201","Adelaide",2006-02-14,"0","0"
"6202","Brisbane",2006-02-14,"0","0"
"6203","Canberra",2006-02-14,"0","0"
"6204","Darwin",2006-02-14,"0","0"
"6205","Hobart",2006-02-14,"1","4"
"6206","Melbourne",2006-02-14,"0","0"
"6207","Perth",2006-02-14,"0","0"
"6208","Sydney",2006-02-14,"0","0"
"6209","Adelaide",2006-02-15,"0","0"
"6210","Brisbane",2006-02-15,"0","0"
"6211","Canberra",2006-02-15,"0","0"
"6212","Darwin",2006-02-15,"0","0"
"6213","Hobart",2006-02-15,"1","4"
"6214","Melbourne",2006-02-15,"0","0"
"6215","Perth",2006-02-15,"0","0"
"6216","Sydney",2006-02-15,"0","0"
"6217","Adelaide",2006-02-16,"0","0"
"6218","Brisbane",2006-02-16,"0","0"
"6219","Canberra",2006-02-16,"0","0"
"6220","Darwin",2006-02-16,"0","0"
"6221","Hobart",2006-02-16,"0","0"
"6222","Melbourne",2006-02-16,"0","0"
"6223","Perth",2006-02-16,"0","0"
"6224","Sydney",2006-02-16,"0","0"
"6225","Adelaide",2006-02-17,"0","0"
"6226","Brisbane",2006-02-17,"0","0"
"6227","Canberra",2006-02-17,"0","0"
"6228","Darwin",2006-02-17,"0","0"
"6229","Hobart",2006-02-17,"0","0"
"6230","Melbourne",2006-02-17,"0","0"
"6231","Perth",2006-02-17,"0","0"
"6232","Sydney",2006-02-17,"0","0"
"6233","Adelaide",2006-02-18,"0","0"
"6234","Brisbane",2006-02-18,"0","0"
"6235","Canberra",2006-02-18,"0","0"
"6236","Darwin",2006-02-18,"0","0"
"6237","Hobart",2006-02-18,"0","0"
"6238","Melbourne",2006-02-18,"0","0"
"6239","Perth",2006-02-18,"0","0"
"6240","Sydney",2006-02-18,"0","0"
"6241","Adelaide",2006-02-19,"0","0"
"6242","Brisbane",2006-02-19,"0","0"
"6243","Canberra",2006-02-19,"0","0"
"6244","Darwin",2006-02-19,"0","0"
"6245","Hobart",2006-02-19,"0","0"
"6246","Melbourne",2006-02-19,"0","0"
"6247","Perth",2006-02-19,"0","0"
"6248","Sydney",2006-02-19,"0","0"
"6249","Adelaide",2006-02-20,"0","0"
"6250","Brisbane",2006-02-20,"0","0"
"6251","Canberra",2006-02-20,"0","0"
"6252","Darwin",2006-02-20,"0","0"
"6253","Hobart",2006-02-20,"0","0"
"6254","Melbourne",2006-02-20,"0","0"
"6255","Perth",2006-02-20,"0","0"
"6256","Sydney",2006-02-20,"0","0"
"6257","Adelaide",2006-02-21,"0","0"
"6258","Brisbane",2006-02-21,"0","0"
"6259","Canberra",2006-02-21,"0","0"
"6260","Darwin",2006-02-21,"0","0"
"6261","Hobart",2006-02-21,"0","0"
"6262","Melbourne",2006-02-21,"0","0"
"6263","Perth",2006-02-21,"0","0"
"6264","Sydney",2006-02-21,"0","0"
"6265","Adelaide",2006-02-22,"0","0"
"6266","Brisbane",2006-02-22,"0","0"
"6267","Canberra",2006-02-22,"0","0"
"6268","Darwin",2006-02-22,"0","0"
"6269","Hobart",2006-02-22,"0","0"
"6270","Melbourne",2006-02-22,"0","0"
"6271","Perth",2006-02-22,"0","0"
"6272","Sydney",2006-02-22,"0","0"
"6273","Adelaide",2006-02-23,"0","0"
"6274","Brisbane",2006-02-23,"0","0"
"6275","Canberra",2006-02-23,"0","0"
"6276","Darwin",2006-02-23,"0","0"
"6277","Hobart",2006-02-23,"0","0"
"6278","Melbourne",2006-02-23,"0","0"
"6279","Perth",2006-02-23,"0","0"
"6280","Sydney",2006-02-23,"0","0"
"6281","Adelaide",2006-02-24,"0","0"
"6282","Brisbane",2006-02-24,"0","0"
"6283","Canberra",2006-02-24,"0","0"
"6284","Darwin",2006-02-24,"0","0"
"6285","Hobart",2006-02-24,"0","0"
"6286","Melbourne",2006-02-24,"0","0"
"6287","Perth",2006-02-24,"0","0"
"6288","Sydney",2006-02-24,"0","0"
"6289","Adelaide",2006-02-25,"0","0"
"6290","Brisbane",2006-02-25,"0","0"
"6291","Canberra",2006-02-25,"0","0"
"6292","Darwin",2006-02-25,"0","0"
"6293","Hobart",2006-02-25,"0","0"
"6294","Melbourne",2006-02-25,"0","0"
"6295","Perth",2006-02-25,"0","0"
"6296","Sydney",2006-02-25,"0","0"
"6297","Adelaide",2006-02-26,"0","0"
"6298","Brisbane",2006-02-26,"0","0"
"6299","Canberra",2006-02-26,"0","0"
"6300","Darwin",2006-02-26,"0","0"
"6301","Hobart",2006-02-26,"0","0"
"6302","Melbourne",2006-02-26,"0","0"
"6303","Perth",2006-02-26,"0","0"
"6304","Sydney",2006-02-26,"0","0"
"6305","Adelaide",2006-02-27,"0","0"
"6306","Brisbane",2006-02-27,"0","0"
"6307","Canberra",2006-02-27,"0","0"
"6308","Darwin",2006-02-27,"0","0"
"6309","Hobart",2006-02-27,"0","0"
"6310","Melbourne",2006-02-27,"0","0"
"6311","Perth",2006-02-27,"0","0"
"6312","Sydney",2006-02-27,"0","0"
"6313","Adelaide",2006-02-28,"0","0"
"6314","Brisbane",2006-02-28,"0","0"
"6315","Canberra",2006-02-28,"0","0"
"6316","Darwin",2006-02-28,"0","0"
"6317","Hobart",2006-02-28,"0","0"
"6318","Melbourne",2006-02-28,"0","0"
"6319","Perth",2006-02-28,"0","0"
"6320","Sydney",2006-02-28,"0","0"
"6321","Adelaide",2006-03-01,"0","0"
"6322","Brisbane",2006-03-01,"0","0"
"6323","Canberra",2006-03-01,"0","0"
"6324","Darwin",2006-03-01,"0","0"
"6325","Hobart",2006-03-01,"0","0"
"6326","Melbourne",2006-03-01,"0","0"
"6327","Perth",2006-03-01,"0","0"
"6328","Sydney",2006-03-01,"0","0"
"6329","Adelaide",2006-03-02,"0","0"
"6330","Brisbane",2006-03-02,"0","0"
"6331","Canberra",2006-03-02,"0","0"
"6332","Darwin",2006-03-02,"0","0"
"6333","Hobart",2006-03-02,"0","0"
"6334","Melbourne",2006-03-02,"0","0"
"6335","Perth",2006-03-02,"0","0"
"6336","Sydney",2006-03-02,"0","0"
"6337","Adelaide",2006-03-03,"0","0"
"6338","Brisbane",2006-03-03,"0","0"
"6339","Canberra",2006-03-03,"0","0"
"6340","Darwin",2006-03-03,"0","0"
"6341","Hobart",2006-03-03,"0","0"
"6342","Melbourne",2006-03-03,"0","0"
"6343","Perth",2006-03-03,"0","0"
"6344","Sydney",2006-03-03,"0","0"
"6345","Adelaide",2006-03-04,"0","0"
"6346","Brisbane",2006-03-04,"0","0"
"6347","Canberra",2006-03-04,"0","0"
"6348","Darwin",2006-03-04,"0","0"
"6349","Hobart",2006-03-04,"0","0"
"6350","Melbourne",2006-03-04,"0","0"
"6351","Perth",2006-03-04,"0","0"
"6352","Sydney",2006-03-04,"0","0"
"6353","Adelaide",2006-03-05,"0","0"
"6354","Brisbane",2006-03-05,"0","0"
"6355","Canberra",2006-03-05,"0","0"
"6356","Darwin",2006-03-05,"0","0"
"6357","Hobart",2006-03-05,"0","0"
"6358","Melbourne",2006-03-05,"0","0"
"6359","Perth",2006-03-05,"0","0"
"6360","Sydney",2006-03-05,"0","0"
"6361","Adelaide",2006-03-06,"0","0"
"6362","Brisbane",2006-03-06,"0","0"
"6363","Canberra",2006-03-06,"0","0"
"6364","Darwin",2006-03-06,"0","0"
"6365","Hobart",2006-03-06,"0","0"
"6366","Melbourne",2006-03-06,"0","0"
"6367","Perth",2006-03-06,"0","0"
"6368","Sydney",2006-03-06,"0","0"
"6369","Adelaide",2006-03-07,"0","0"
"6370","Brisbane",2006-03-07,"0","0"
"6371","Canberra",2006-03-07,"0","0"
"6372","Darwin",2006-03-07,"0","0"
"6373","Hobart",2006-03-07,"0","0"
"6374","Melbourne",2006-03-07,"0","0"
"6375","Perth",2006-03-07,"0","0"
"6376","Sydney",2006-03-07,"0","0"
"6377","Adelaide",2006-03-08,"0","0"
"6378","Brisbane",2006-03-08,"0","0"
"6379","Canberra",2006-03-08,"0","0"
"6380","Darwin",2006-03-08,"0","0"
"6381","Hobart",2006-03-08,"0","0"
"6382","Melbourne",2006-03-08,"0","0"
"6383","Perth",2006-03-08,"0","0"
"6384","Sydney",2006-03-08,"0","0"
"6385","Adelaide",2006-03-09,"0","0"
"6386","Brisbane",2006-03-09,"0","0"
"6387","Canberra",2006-03-09,"0","0"
"6388","Darwin",2006-03-09,"0","0"
"6389","Hobart",2006-03-09,"0","0"
"6390","Melbourne",2006-03-09,"0","0"
"6391","Perth",2006-03-09,"0","0"
"6392","Sydney",2006-03-09,"0","0"
"6393","Adelaide",2006-03-10,"0","0"
"6394","Brisbane",2006-03-10,"0","0"
"6395","Canberra",2006-03-10,"0","0"
"6396","Darwin",2006-03-10,"0","0"
"6397","Hobart",2006-03-10,"0","0"
"6398","Melbourne",2006-03-10,"0","0"
"6399","Perth",2006-03-10,"0","0"
"6400","Sydney",2006-03-10,"0","0"
"6401","Adelaide",2006-03-11,"0","0"
"6402","Brisbane",2006-03-11,"0","0"
"6403","Canberra",2006-03-11,"0","0"
"6404","Darwin",2006-03-11,"0","0"
"6405","Hobart",2006-03-11,"0","0"
"6406","Melbourne",2006-03-11,"1","1"
"6407","Perth",2006-03-11,"0","0"
"6408","Sydney",2006-03-11,"0","0"
"6409","Adelaide",2006-03-12,"0","0"
"6410","Brisbane",2006-03-12,"0","0"
"6411","Canberra",2006-03-12,"0","0"
"6412","Darwin",2006-03-12,"0","0"
"6413","Hobart",2006-03-12,"0","0"
"6414","Melbourne",2006-03-12,"1","1"
"6415","Perth",2006-03-12,"0","0"
"6416","Sydney",2006-03-12,"0","0"
"6417","Adelaide",2006-03-13,"0","0"
"6418","Brisbane",2006-03-13,"0","0"
"6419","Canberra",2006-03-13,"0","0"
"6420","Darwin",2006-03-13,"0","0"
"6421","Hobart",2006-03-13,"0","0"
"6422","Melbourne",2006-03-13,"1","1"
"6423","Perth",2006-03-13,"0","0"
"6424","Sydney",2006-03-13,"0","0"
"6425","Adelaide",2006-03-14,"0","0"
"6426","Brisbane",2006-03-14,"0","0"
"6427","Canberra",2006-03-14,"0","0"
"6428","Darwin",2006-03-14,"0","0"
"6429","Hobart",2006-03-14,"1","1"
"6430","Melbourne",2006-03-14,"1","1"
"6431","Perth",2006-03-14,"0","0"
"6432","Sydney",2006-03-14,"0","0"
"6433","Adelaide",2006-03-15,"0","0"
"6434","Brisbane",2006-03-15,"0","0"
"6435","Canberra",2006-03-15,"0","0"
"6436","Darwin",2006-03-15,"0","0"
"6437","Hobart",2006-03-15,"1","1"
"6438","Melbourne",2006-03-15,"1","1"
"6439","Perth",2006-03-15,"0","0"
"6440","Sydney",2006-03-15,"0","0"
"6441","Adelaide",2006-03-16,"0","0"
"6442","Brisbane",2006-03-16,"0","0"
"6443","Canberra",2006-03-16,"0","0"
"6444","Darwin",2006-03-16,"0","0"
"6445","Hobart",2006-03-16,"1","1"
"6446","Melbourne",2006-03-16,"1","1"
"6447","Perth",2006-03-16,"0","0"
"6448","Sydney",2006-03-16,"0","0"
"6449","Adelaide",2006-03-17,"0","0"
"6450","Brisbane",2006-03-17,"0","0"
"6451","Canberra",2006-03-17,"0","0"
"6452","Darwin",2006-03-17,"0","0"
"6453","Hobart",2006-03-17,"1","1"
"6454","Melbourne",2006-03-17,"1","1"
"6455","Perth",2006-03-17,"0","0"
"6456","Sydney",2006-03-17,"0","0"
"6457","Adelaide",2006-03-18,"0","0"
"6458","Brisbane",2006-03-18,"0","0"
"6459","Canberra",2006-03-18,"0","0"
"6460","Darwin",2006-03-18,"0","0"
"6461","Hobart",2006-03-18,"1","1"
"6462","Melbourne",2006-03-18,"1","1"
"6463","Perth",2006-03-18,"0","0"
"6464","Sydney",2006-03-18,"0","0"
"6465","Adelaide",2006-03-19,"0","0"
"6466","Brisbane",2006-03-19,"0","0"
"6467","Canberra",2006-03-19,"0","0"
"6468","Darwin",2006-03-19,"0","0"
"6469","Hobart",2006-03-19,"1","1"
"6470","Melbourne",2006-03-19,"1","1"
"6471","Perth",2006-03-19,"0","0"
"6472","Sydney",2006-03-19,"0","0"
"6473","Adelaide",2006-03-20,"0","0"
"6474","Brisbane",2006-03-20,"0","0"
"6475","Canberra",2006-03-20,"0","0"
"6476","Darwin",2006-03-20,"0","0"
"6477","Hobart",2006-03-20,"1","1"
"6478","Melbourne",2006-03-20,"1","1"
"6479","Perth",2006-03-20,"0","0"
"6480","Sydney",2006-03-20,"0","0"
"6481","Adelaide",2006-03-21,"0","0"
"6482","Brisbane",2006-03-21,"0","0"
"6483","Canberra",2006-03-21,"0","0"
"6484","Darwin",2006-03-21,"0","0"
"6485","Hobart",2006-03-21,"1","1"
"6486","Melbourne",2006-03-21,"1","1"
"6487","Perth",2006-03-21,"0","0"
"6488","Sydney",2006-03-21,"0","0"
"6489","Adelaide",2006-03-22,"0","0"
"6490","Brisbane",2006-03-22,"0","0"
"6491","Canberra",2006-03-22,"0","0"
"6492","Darwin",2006-03-22,"0","0"
"6493","Hobart",2006-03-22,"1","1"
"6494","Melbourne",2006-03-22,"1","1"
"6495","Perth",2006-03-22,"0","0"
"6496","Sydney",2006-03-22,"0","0"
"6497","Adelaide",2006-03-23,"0","0"
"6498","Brisbane",2006-03-23,"0","0"
"6499","Canberra",2006-03-23,"0","0"
"6500","Darwin",2006-03-23,"0","0"
"6501","Hobart",2006-03-23,"1","1"
"6502","Melbourne",2006-03-23,"1","1"
"6503","Perth",2006-03-23,"0","0"
"6504","Sydney",2006-03-23,"0","0"
"6505","Adelaide",2006-03-24,"0","0"
"6506","Brisbane",2006-03-24,"0","0"
"6507","Canberra",2006-03-24,"0","0"
"6508","Darwin",2006-03-24,"0","0"
"6509","Hobart",2006-03-24,"1","1"
"6510","Melbourne",2006-03-24,"1","1"
"6511","Perth",2006-03-24,"0","0"
"6512","Sydney",2006-03-24,"0","0"
"6513","Adelaide",2006-03-25,"0","0"
"6514","Brisbane",2006-03-25,"0","0"
"6515","Canberra",2006-03-25,"0","0"
"6516","Darwin",2006-03-25,"0","0"
"6517","Hobart",2006-03-25,"0","0"
"6518","Melbourne",2006-03-25,"1","1"
"6519","Perth",2006-03-25,"0","0"
"6520","Sydney",2006-03-25,"0","0"
"6521","Adelaide",2006-03-26,"0","0"
"6522","Brisbane",2006-03-26,"0","0"
"6523","Canberra",2006-03-26,"0","0"
"6524","Darwin",2006-03-26,"0","0"
"6525","Hobart",2006-03-26,"0","0"
"6526","Melbourne",2006-03-26,"1","1"
"6527","Perth",2006-03-26,"0","0"
"6528","Sydney",2006-03-26,"0","0"
"6529","Adelaide",2006-03-27,"0","0"
"6530","Brisbane",2006-03-27,"0","0"
"6531","Canberra",2006-03-27,"0","0"
"6532","Darwin",2006-03-27,"0","0"
"6533","Hobart",2006-03-27,"0","0"
"6534","Melbourne",2006-03-27,"0","0"
"6535","Perth",2006-03-27,"0","0"
"6536","Sydney",2006-03-27,"0","0"
"6537","Adelaide",2006-03-28,"0","0"
"6538","Brisbane",2006-03-28,"0","0"
"6539","Canberra",2006-03-28,"0","0"
"6540","Darwin",2006-03-28,"0","0"
"6541","Hobart",2006-03-28,"0","0"
"6542","Melbourne",2006-03-28,"0","0"
"6543","Perth",2006-03-28,"0","0"
"6544","Sydney",2006-03-28,"0","0"
"6545","Adelaide",2006-03-29,"0","0"
"6546","Brisbane",2006-03-29,"0","0"
"6547","Canberra",2006-03-29,"0","0"
"6548","Darwin",2006-03-29,"0","0"
"6549","Hobart",2006-03-29,"0","0"
"6550","Melbourne",2006-03-29,"0","0"
"6551","Perth",2006-03-29,"0","0"
"6552","Sydney",2006-03-29,"0","0"
"6553","Adelaide",2006-03-30,"0","0"
"6554","Brisbane",2006-03-30,"0","0"
"6555","Canberra",2006-03-30,"0","0"
"6556","Darwin",2006-03-30,"0","0"
"6557","Hobart",2006-03-30,"0","0"
"6558","Melbourne",2006-03-30,"0","0"
"6559","Perth",2006-03-30,"0","0"
"6560","Sydney",2006-03-30,"0","0"
"6561","Adelaide",2006-03-31,"0","0"
"6562","Brisbane",2006-03-31,"0","0"
"6563","Canberra",2006-03-31,"0","0"
"6564","Darwin",2006-03-31,"0","0"
"6565","Hobart",2006-03-31,"0","0"
"6566","Melbourne",2006-03-31,"0","0"
"6567","Perth",2006-03-31,"0","0"
"6568","Sydney",2006-03-31,"0","0"
"6569","Adelaide",2006-04-01,"0","0"
"6570","Brisbane",2006-04-01,"0","0"
"6571","Canberra",2006-04-01,"0","0"
"6572","Darwin",2006-04-01,"0","0"
"6573","Hobart",2006-04-01,"0","0"
"6574","Melbourne",2006-04-01,"0","0"
"6575","Perth",2006-04-01,"0","0"
"6576","Sydney",2006-04-01,"0","0"
"6577","Adelaide",2006-04-02,"0","0"
"6578","Brisbane",2006-04-02,"0","0"
"6579","Canberra",2006-04-02,"0","0"
"6580","Darwin",2006-04-02,"0","0"
"6581","Hobart",2006-04-02,"0","0"
"6582","Melbourne",2006-04-02,"0","0"
"6583","Perth",2006-04-02,"0","0"
"6584","Sydney",2006-04-02,"0","0"
"6585","Adelaide",2006-04-03,"0","0"
"6586","Brisbane",2006-04-03,"0","0"
"6587","Canberra",2006-04-03,"0","0"
"6588","Darwin",2006-04-03,"0","0"
"6589","Hobart",2006-04-03,"0","0"
"6590","Melbourne",2006-04-03,"0","0"
"6591","Perth",2006-04-03,"0","0"
"6592","Sydney",2006-04-03,"0","0"
"6593","Adelaide",2006-04-04,"0","0"
"6594","Brisbane",2006-04-04,"0","0"
"6595","Canberra",2006-04-04,"0","0"
"6596","Darwin",2006-04-04,"0","0"
"6597","Hobart",2006-04-04,"0","0"
"6598","Melbourne",2006-04-04,"0","0"
"6599","Perth",2006-04-04,"0","0"
"6600","Sydney",2006-04-04,"0","0"
"6601","Adelaide",2006-04-05,"0","0"
"6602","Brisbane",2006-04-05,"0","0"
"6603","Canberra",2006-04-05,"0","0"
"6604","Darwin",2006-04-05,"0","0"
"6605","Hobart",2006-04-05,"0","0"
"6606","Melbourne",2006-04-05,"0","0"
"6607","Perth",2006-04-05,"0","0"
"6608","Sydney",2006-04-05,"0","0"
"6609","Adelaide",2006-04-06,"0","0"
"6610","Brisbane",2006-04-06,"0","0"
"6611","Canberra",2006-04-06,"0","0"
"6612","Darwin",2006-04-06,"0","0"
"6613","Hobart",2006-04-06,"0","0"
"6614","Melbourne",2006-04-06,"0","0"
"6615","Perth",2006-04-06,"0","0"
"6616","Sydney",2006-04-06,"0","0"
"6617","Adelaide",2006-04-07,"0","0"
"6618","Brisbane",2006-04-07,"0","0"
"6619","Canberra",2006-04-07,"0","0"
"6620","Darwin",2006-04-07,"0","0"
"6621","Hobart",2006-04-07,"0","0"
"6622","Melbourne",2006-04-07,"0","0"
"6623","Perth",2006-04-07,"0","0"
"6624","Sydney",2006-04-07,"0","0"
"6625","Adelaide",2006-04-08,"0","0"
"6626","Brisbane",2006-04-08,"1","1"
"6627","Canberra",2006-04-08,"0","0"
"6628","Darwin",2006-04-08,"0","0"
"6629","Hobart",2006-04-08,"0","0"
"6630","Melbourne",2006-04-08,"0","0"
"6631","Perth",2006-04-08,"0","0"
"6632","Sydney",2006-04-08,"0","0"
"6633","Adelaide",2006-04-09,"0","0"
"6634","Brisbane",2006-04-09,"1","1"
"6635","Canberra",2006-04-09,"0","0"
"6636","Darwin",2006-04-09,"0","0"
"6637","Hobart",2006-04-09,"0","0"
"6638","Melbourne",2006-04-09,"0","0"
"6639","Perth",2006-04-09,"0","0"
"6640","Sydney",2006-04-09,"0","0"
"6641","Adelaide",2006-04-10,"0","0"
"6642","Brisbane",2006-04-10,"1","1"
"6643","Canberra",2006-04-10,"0","0"
"6644","Darwin",2006-04-10,"0","0"
"6645","Hobart",2006-04-10,"0","0"
"6646","Melbourne",2006-04-10,"0","0"
"6647","Perth",2006-04-10,"0","0"
"6648","Sydney",2006-04-10,"0","0"
"6649","Adelaide",2006-04-11,"0","0"
"6650","Brisbane",2006-04-11,"1","1"
"6651","Canberra",2006-04-11,"0","0"
"6652","Darwin",2006-04-11,"0","0"
"6653","Hobart",2006-04-11,"0","0"
"6654","Melbourne",2006-04-11,"0","0"
"6655","Perth",2006-04-11,"0","0"
"6656","Sydney",2006-04-11,"0","0"
"6657","Adelaide",2006-04-12,"0","0"
"6658","Brisbane",2006-04-12,"1","1"
"6659","Canberra",2006-04-12,"0","0"
"6660","Darwin",2006-04-12,"0","0"
"6661","Hobart",2006-04-12,"0","0"
"6662","Melbourne",2006-04-12,"0","0"
"6663","Perth",2006-04-12,"0","0"
"6664","Sydney",2006-04-12,"0","0"
"6665","Adelaide",2006-04-13,"0","0"
"6666","Brisbane",2006-04-13,"1","1"
"6667","Canberra",2006-04-13,"0","0"
"6668","Darwin",2006-04-13,"0","0"
"6669","Hobart",2006-04-13,"0","0"
"6670","Melbourne",2006-04-13,"0","0"
"6671","Perth",2006-04-13,"0","0"
"6672","Sydney",2006-04-13,"0","0"
"6673","Adelaide",2006-04-14,"1","1"
"6674","Brisbane",2006-04-14,"1","1"
"6675","Canberra",2006-04-14,"1","1"
"6676","Darwin",2006-04-14,"1","1"
"6677","Hobart",2006-04-14,"0","0"
"6678","Melbourne",2006-04-14,"0","0"
"6679","Perth",2006-04-14,"1","1"
"6680","Sydney",2006-04-14,"1","1"
"6681","Adelaide",2006-04-15,"1","1"
"6682","Brisbane",2006-04-15,"1","1"
"6683","Canberra",2006-04-15,"1","1"
"6684","Darwin",2006-04-15,"1","1"
"6685","Hobart",2006-04-15,"0","0"
"6686","Melbourne",2006-04-15,"0","0"
"6687","Perth",2006-04-15,"1","1"
"6688","Sydney",2006-04-15,"1","1"
"6689","Adelaide",2006-04-16,"1","1"
"6690","Brisbane",2006-04-16,"1","1"
"6691","Canberra",2006-04-16,"1","1"
"6692","Darwin",2006-04-16,"1","1"
"6693","Hobart",2006-04-16,"0","0"
"6694","Melbourne",2006-04-16,"0","0"
"6695","Perth",2006-04-16,"1","1"
"6696","Sydney",2006-04-16,"1","1"
"6697","Adelaide",2006-04-17,"1","1"
"6698","Brisbane",2006-04-17,"0","0"
"6699","Canberra",2006-04-17,"1","1"
"6700","Darwin",2006-04-17,"1","1"
"6701","Hobart",2006-04-17,"0","0"
"6702","Melbourne",2006-04-17,"0","0"
"6703","Perth",2006-04-17,"1","1"
"6704","Sydney",2006-04-17,"1","1"
"6705","Adelaide",2006-04-18,"1","1"
"6706","Brisbane",2006-04-18,"0","0"
"6707","Canberra",2006-04-18,"1","1"
"6708","Darwin",2006-04-18,"0","0"
"6709","Hobart",2006-04-18,"0","0"
"6710","Melbourne",2006-04-18,"0","0"
"6711","Perth",2006-04-18,"1","1"
"6712","Sydney",2006-04-18,"1","1"
"6713","Adelaide",2006-04-19,"1","1"
"6714","Brisbane",2006-04-19,"0","0"
"6715","Canberra",2006-04-19,"1","1"
"6716","Darwin",2006-04-19,"0","0"
"6717","Hobart",2006-04-19,"0","0"
"6718","Melbourne",2006-04-19,"0","0"
"6719","Perth",2006-04-19,"1","1"
"6720","Sydney",2006-04-19,"1","1"
"6721","Adelaide",2006-04-20,"1","1"
"6722","Brisbane",2006-04-20,"0","0"
"6723","Canberra",2006-04-20,"1","1"
"6724","Darwin",2006-04-20,"0","0"
"6725","Hobart",2006-04-20,"0","0"
"6726","Melbourne",2006-04-20,"0","0"
"6727","Perth",2006-04-20,"1","1"
"6728","Sydney",2006-04-20,"1","1"
"6729","Adelaide",2006-04-21,"1","1"
